7.969,-0.89,-10.99,-0.68
7.984,-0.81,-10.34,-0.61
7.986,-0.69,-9.61,-0.49
7.987,-0.54,-8.82,-0.34
8.01,-0.38,-7.97,-0.19
8.012,-0.25,-7.12,-0.11
8.013,-0.15,-6.31,-0.09
8.015,-0.09,-5.58,-0.1
8.016,-0.04,-4.96,-0.11
8.017,-0.03,-4.46,-0.13
8.019,-0.03,-4.07,-0.15
8.035,-0.02,-3.78,-0.15
8.036,0,-3.56,-0.16
8.037,0.03,-3.37,-0.17
8.039,0.09,-3.18,-0.18
8.062,0.15,-2.96,-0.19
8.063,0.21,-2.69,-0.2
8.065,0.26,-2.39,-0.22
8.066,0.27,-2.1,-0.23
8.067,0.27,-1.83,-0.23
8.068,0.25,-1.61,-0.22
8.084,0.22,-1.45,-0.21
8.085,0.21,-1.34,-0.2
8.087,0.2,-1.27,-0.18
8.088,0.21,-1.22,-0.17
8.114,0.22,-1.16,-0.15
8.115,0.22,-1.09,-0.14
8.116,0.2,-1.01,-0.12
8.118,0.17,-0.92,-0.1
8.119,0.13,-0.82,-0.08
8.12,0.08,-0.7,-0.06
8.122,0.03,-0.6,-0.04
8.136,-0.01,-0.51,-0.03
8.138,-0.06,-0.45,-0.02
8.139,-0.1,-0.4,-0.01
8.17,-0.14,-0.38,-0.02
8.171,-0.16,-0.38,-0.01
8.172,-0.17,-0.39,0
8.173,-0.17,-0.41,0.01
8.174,-0.16,-0.44,0.02
8.175,-0.14,-0.49,0.02
8.176,-0.13,-0.53,0.01
8.177,-0.11,-0.57,0
8.189,-0.09,-0.6,0.01
8.19,-0.06,-0.65,0.01
8.218,-0.03,-0.71,0.01
8.219,-0.01,-0.77,0.01
8.22,0.01,-0.8,0.01
8.221,0.03,-0.8,0.02
8.222,0.04,-0.78,0.03
8.224,0.05,-0.71,0.03
8.225,0.06,-0.61,0.02
8.244,0.05,-0.49,0.02
8.245,0.05,-0.38,0.02
8.246,0.03,-0.28,0.03
8.247,0.02,-0.21,0.03
8.248,0.01,-0.17,0.03
8.252,0,-0.17,0.02
8.255,0,-0.2,0.01
8.263,0.02,-0.26,0.01
8.265,0.02,-0.33,0.01
8.269,0.02,-0.41,0
8.286,0.01,-0.46,0
8.287,0,-0.5,0
8.288,-0.02,-0.52,0.02
8.29,-0.03,-0.54,0.03
8.313,-0.03,-0.55,0.03
8.314,-0.03,-0.54,0.03
8.315,-0.02,-0.49,0.04
8.317,-0.01,-0.41,0.04
8.318,0,-0.31,0.05
8.319,0.01,-0.21,0.05
8.324,0.02,-0.11,0.05
8.336,0.02,-0.01,0.05
8.337,0.02,0.09,0.05
8.338,0.01,0.19,0.05
8.365,0.01,0.28,0.05
8.366,0,0.37,0.04
8.367,0,0.45,0.04
8.369,0,0.53,0.03
8.37,0,0.6,0.03
8.371,0,0.66,0.03
8.383,0.01,0.72,0.03
8.384,0.01,0.77,0.03
8.385,0.03,0.83,0.03
8.388,0.04,0.91,0.04
8.4,0.05,1.01,0.04
8.4,0.06,1.13,0.04
8.402,0.07,1.29,0.05
8.434,0.08,1.47,0.05
8.435,0.08,1.69,0.06
8.436,0.07,1.95,0.06
8.437,0.07,2.25,0.06
8.438,0.08,2.59,0.06
8.439,0.1,2.98,0.05
8.44,0.13,3.41,0.05
8.471,0.17,3.88,0.04
8.472,0.22,4.39,0.02
8.474,0.27,4.93,-0.02
8.475,0.34,5.49,-0.07
8.476,0.42,6.08,-0.1
8.478,0.48,6.71,-0.1
8.479,0.51,7.35,-0.09
8.48,0.51,8,-0.07
8.482,0.48,8.62,-0.06
8.498,0.43,9.24,-0.06
8.5,0.37,9.8,-0.08
8.501,0.31,10.27,-0.1
8.502,0.24,10.62,-0.11
8.506,0.17,10.85,-0.09
8.526,0.12,10.93,-0.04
8.527,0.07,10.94,0.01
8.529,0.05,10.92,0.05
8.53,0.06,10.89,0.11
8.531,0.07,10.86,0.21
8.536,0.12,10.84,0.34
8.54,0.24,10.79,0.46
8.551,0.39,10.73,0.54
8.553,0.56,10.71,0.56
8.555,0.72,10.78,0.54
8.569,0.88,10.98,0.52
8.57,1.01,11.24,0.48
8.571,1.1,11.5,0.42
8.595,1.15,11.66,0.32
8.597,1.15,11.63,0.2
8.598,1.1,11.32,0.11
8.599,1.04,10.78,0.06
8.6,0.97,10.06,0.01
8.601,0.86,9.2,-0.04
8.605,0.69,8.23,-0.08
8.619,0.47,7.25,-0.1
8.621,0.21,6.31,-0.1
8.622,-0.05,5.43,-0.08
8.649,-0.31,4.65,-0.05
8.651,-0.49,4.03,-0.03
8.651,-0.58,3.53,-0.03
8.652,-0.55,3.1,-0.06
8.653,-0.45,2.73,-0.13
8.654,-0.29,2.41,-0.2
8.655,-0.13,2.15,-0.24
8.67,0.03,2,-0.25
8.671,0.17,1.91,-0.25
8.672,0.27,1.83,-0.27
8.7,0.34,1.78,-0.26
8.702,0.36,1.74,-0.22
8.703,0.34,1.71,-0.18
8.704,0.31,1.64,-0.14
8.705,0.26,1.54,-0.1
8.706,0.21,1.39,-0.07
8.708,0.16,1.21,-0.05
8.709,0.13,0.97,-0.02
8.722,0.08,0.69,0.02
8.724,0.04,0.38,0.07
8.725,0.01,0.08,0.1
8.751,0.01,-0.18,0.13
8.752,0.03,-0.4,0.14
8.754,0.06,-0.59,0.16
8.755,0.11,-0.73,0.16
8.756,0.17,-0.85,0.16
8.757,0.22,-0.95,0.14
8.776,0.27,-1.03,0.13
8.778,0.3,-1.13,0.12
8.779,0.33,-1.24,0.11
8.78,0.32,-1.35,0.09
8.781,0.3,-1.48,0.08
8.782,0.26,-1.61,0.06
8.787,0.22,-1.76,0.05
8.803,0.17,-1.93,0.04
8.804,0.12,-2.13,0.03
8.805,0.08,-2.35,0.02
8.806,0.04,-2.6,0.02
8.831,0,-2.89,0.03
8.832,-0.04,-3.24,0.05
8.833,-0.09,-3.66,0.08
8.834,-0.15,-4.13,0.11
8.836,-0.23,-4.67,0.15
8.837,-0.31,-5.24,0.18
8.853,-0.39,-5.85,0.2
8.855,-0.46,-6.48,0.23
8.856,-0.52,-7.09,0.25
8.857,-0.56,-7.7,0.26
8.881,-0.58,-8.28,0.24
8.886,-0.6,-8.86,0.23
8.887,-0.61,-9.44,0.2
8.889,-0.61,-10.03,0.18
8.89,-0.6,-10.56,0.16
8.891,-0.6,-11.03,0.13
8.893,-0.59,-11.44,0.09
8.906,-0.57,-11.79,0.03
8.907,-0.56,-12.08,-0.05
8.909,-0.56,-12.28,-0.11
8.91,-0.58,-12.38,-0.14
8.936,-0.62,-12.39,-0.16
8.938,-0.67,-12.28,-0.17
8.939,-0.71,-12.04,-0.17
8.94,-0.75,-11.67,-0.16
8.942,-0.77,-11.15,-0.14
8.944,-0.76,-10.46,-0.12
8.945,-0.73,-9.64,-0.06
8.958,-0.68,-8.73,0.02
8.959,-0.61,-7.79,0.1
8.961,-0.53,-6.88,0.18
8.964,-0.44,-6.06,0.23
8.969,-0.34,-5.38,0.25
8.974,-0.26,-4.85,0.23
8.991,-0.19,-4.45,0.21
8.993,-0.12,-4.13,0.18
8.994,-0.07,-3.88,0.16
8.994,-0.05,-3.67,0.13
8.999,-0.04,-3.47,0.11
9.004,-0.04,-3.26,0.08
9.009,-0.04,-3.01,0.06
9.021,-0.05,-2.75,0.03
9.022,-0.05,-2.49,0
9.023,-0.04,-2.25,-0.02
9.048,-0.02,-2.02,-0.05
9.05,0,-1.8,-0.07
9.051,0.02,-1.6,-0.08
9.052,0.05,-1.44,-0.07
9.053,0.08,-1.31,-0.07
9.054,0.1,-1.23,-0.08
9.059,0.12,-1.17,-0.08
9.074,0.13,-1.11,-0.08
9.075,0.13,-1.06,-0.08
9.076,0.13,-0.99,-0.08
9.089,0.12,-0.94,-0.08
9.091,0.11,-0.88,-0.08
9.092,0.08,-0.83,-0.07
9.093,0.04,-0.76,-0.06
9.119,0.02,-0.69,-0.04
9.121,0,-0.62,-0.03
9.122,0,-0.56,-0.01
9.123,0,-0.54,0
9.124,0,-0.53,0
9.125,0,-0.54,0.01
9.138,0,-0.56,0.01
9.14,-0.01,-0.56,0.01
9.141,-0.01,-0.53,0
9.167,-0.02,-0.5,0
9.168,-0.02,-0.47,0
9.169,-0.04,-0.42,-0.01
9.171,-0.05,-0.36,-0.01
9.172,-0.07,-0.32,-0.02
9.173,-0.1,-0.28,-0.03
9.174,-0.12,-0.24,-0.03
9.18,-0.14,-0.2,-0.03
9.181,-0.15,-0.18,-0.03
9.188,-0.15,-0.15,-0.02
9.191,-0.14,-0.14,-0.01
9.204,-0.11,-0.13,0
9.205,-0.08,-0.13,0.01
9.208,-0.05,-0.14,0.01
9.234,-0.03,-0.15,0.01
9.235,-0.01,-0.16,0.02
9.237,0,-0.17,0.03
9.238,0.01,-0.19,0.03
9.24,0.01,-0.2,0.03
9.241,0.01,-0.19,0.03
9.242,0.01,-0.18,0.03
9.257,0,-0.18,0.02
9.266,-0.01,-0.16,0.02
9.267,-0.02,-0.15,0.02
9.268,-0.03,-0.15,0.02
9.269,-0.05,-0.13,0.02
9.27,-0.07,-0.1,0.02
9.296,-0.08,-0.06,0.02
9.298,-0.09,-0.04,0.01
9.299,-0.1,-0.03,0.01
9.3,-0.09,-0.04,0.01
9.301,-0.09,-0.05,0.01
9.302,-0.08,-0.07,0.01
9.304,-0.06,-0.09,0.01
9.309,-0.04,-0.11,0.02
9.323,-0.03,-0.12,0.01
9.324,-0.02,-0.12,0.01
9.326,-0.01,-0.12,0.01
9.356,-0.01,-0.1,0.01
9.357,0,-0.09,0.02
9.359,0,-0.07,0.02
9.36,0,-0.07,0.02
9.361,0.01,-0.06,0.02
9.362,0.01,-0.04,0.01
9.372,0.02,-0.02,0
9.373,0.03,0.01,0
9.374,0.04,0.04,0
9.375,0.05,0.08,-0.01
9.387,0.06,0.13,-0.01
9.389,0.07,0.17,-0.01
9.39,0.09,0.24,-0.01
9.392,0.09,0.31,-0.01
9.406,0.1,0.39,-0.02
9.408,0.11,0.49,-0.02
9.409,0.11,0.59,-0.03
9.44,0.13,0.71,-0.04
9.441,0.13,0.82,-0.04
9.442,0.13,0.96,-0.04
9.443,0.13,1.13,-0.04
9.444,0.13,1.33,-0.03
9.445,0.13,1.57,-0.01
9.446,0.13,1.84,0
9.448,0.13,2.15,0.02
9.472,0.14,2.48,0.03
9.473,0.18,2.83,0.04
9.474,0.23,3.18,0.05
9.475,0.29,3.56,0.07
9.476,0.34,4,0.09
9.478,0.4,4.48,0.09
9.496,0.46,4.96,0.08
9.497,0.52,5.46,0.06
9.499,0.57,6,0.05
9.5,0.62,6.59,0.02
9.501,0.67,7.23,-0.04
9.506,0.71,7.92,-0.12
9.522,0.74,8.65,-0.2
9.524,0.76,9.4,-0.29
9.525,0.78,10.16,-0.36
9.527,0.78,10.93,-0.4
9.551,0.77,11.72,-0.43
9.552,0.76,12.51,-0.47
9.553,0.73,13.22,-0.53
9.554,0.64,13.83,-0.61
9.555,0.52,14.36,-0.64
9.556,0.37,14.77,-0.61
9.571,0.23,15.02,-0.55
9.573,0.11,15.1,-0.49
9.574,0.04,15.01,-0.41
9.575,0.01,14.81,-0.34
9.594,0.05,14.53,-0.32
9.595,0.16,14.18,-0.32
9.596,0.34,13.81,-0.34
9.597,0.55,13.37,-0.37
9.6,0.75,12.83,-0.39
9.604,0.93,12.17,-0.41
9.609,1.04,11.35,-0.49
9.621,1.07,10.42,-0.58
9.623,1.01,9.4,-0.64
9.624,0.81,8.29,-0.68
9.655,0.5,7.17,-0.7
9.657,0.13,6.08,-0.67
9.659,-0.27,5.06,-0.58
9.66,-0.64,4.07,-0.47
9.661,-0.92,3.07,-0.35
9.663,-1.06,2.06,-0.24
9.664,-1.08,1.14,-0.16
9.665,-1.02,0.41,-0.12
9.678,-0.88,-0.1,-0.12
9.679,-0.72,-0.42,-0.12
9.681,-0.58,-0.63,-0.1
9.688,-0.44,-0.74,-0.09
9.69,-0.31,-0.73,-0.11
9.693,-0.17,-0.63,-0.11
9.706,-0.05,-0.47,-0.09
9.708,0.06,-0.28,-0.07
9.709,0.15,-0.09,-0.04
9.724,0.22,0.09,0
9.725,0.27,0.26,0.04
9.726,0.3,0.37,0.07
9.753,0.33,0.42,0.1
9.754,0.35,0.39,0.14
9.756,0.37,0.3,0.17
9.757,0.38,0.14,0.2
9.758,0.39,-0.08,0.23
9.759,0.39,-0.35,0.25
9.76,0.38,-0.65,0.28
9.773,0.37,-0.97,0.3
9.775,0.35,-1.28,0.31
9.776,0.32,-1.58,0.32
9.778,0.29,-1.87,0.33
9.802,0.25,-2.13,0.34
9.804,0.21,-2.36,0.35
9.805,0.17,-2.58,0.36
9.806,0.13,-2.79,0.37
9.807,0.09,-3,0.38
9.808,0.05,-3.2,0.39
9.832,0.02,-3.39,0.39
9.833,-0.01,-3.57,0.37
9.835,-0.04,-3.73,0.35
9.836,-0.06,-3.88,0.34
9.837,-0.08,-4.04,0.31
9.838,-0.08,-4.21,0.28
9.843,-0.07,-4.42,0.26
9.86,-0.05,-4.67,0.24
9.865,-0.03,-4.99,0.24
9.867,0,-5.44,0.26
9.868,0.02,-6.01,0.3
9.869,0.04,-6.68,0.36
9.87,0.04,-7.4,0.44
9.875,0.04,-8.15,0.53
9.89,0.04,-8.91,0.6
9.891,0.02,-9.66,0.68
9.892,0.01,-10.36,0.77
9.919,0,-11.01,0.88
9.921,-0.01,-11.62,0.97
9.923,-0.04,-12.16,1.03
9.924,-0.07,-12.61,1.06
9.925,-0.09,-12.96,1.08
9.926,-0.13,-13.26,1.11
9.929,-0.21,-13.43,1.12
9.931,-0.33,-13.55,1.09
9.951,-0.45,-13.63,1.05
9.953,-0.58,-13.69,1
9.954,-0.7,-13.7,0.93
9.955,-0.81,-13.61,0.85
9.957,-0.91,-13.38,0.77
9.959,-1,-12.96,0.68
9.974,-1.05,-12.35,0.59
9.975,-1.04,-11.58,0.49
9.977,-0.97,-10.69,0.38
10.005,-0.87,-9.68,0.29
10.007,-0.73,-8.55,0.27
10.009,-0.57,-7.35,0.27
10.01,-0.4,-6.22,0.26
10.012,-0.26,-5.24,0.25
10.013,-0.13,-4.43,0.24
10.014,-0.05,-3.78,0.23
10.016,-0.03,-3.29,0.22
10.036,-0.09,-2.95,0.21
10.038,-0.19,-2.74,0.21
10.039,-0.31,-2.62,0.21
10.04,-0.42,-2.51,0.2
10.041,-0.52,-2.4,0.19
10.043,-0.59,-2.26,0.16
10.056,-0.61,-2.08,0.13
10.058,-0.61,-1.87,0.1
10.059,-0.59,-1.65,0.08
10.085,-0.54,-1.45,0.05
10.086,-0.49,-1.26,0.03
10.087,-0.45,-1.11,0.02
10.089,-0.41,-0.97,0.01
10.09,-0.38,-0.86,0
10.091,-0.35,-0.8,-0.01
10.092,-0.34,-0.77,-0.02
10.113,-0.33,-0.78,-0.03
10.114,-0.33,-0.81,-0.03
10.115,-0.33,-0.86,-0.02
10.117,-0.34,-0.92,-0.02
10.118,-0.35,-0.96,-0.02
10.121,-0.35,-0.96,-0.01
10.126,-0.34,-0.9,0
10.139,-0.32,-0.83,0.02
10.14,-0.31,-0.74,0.03
10.142,-0.29,-0.65,0.03
10.146,-0.29,-0.6,0.03
10.168,-0.29,-0.58,0.04
10.169,-0.29,-0.6,0.05
10.171,-0.3,-0.63,0.05
10.172,-0.3,-0.63,0.05
10.173,-0.3,-0.62,0.04
10.176,-0.3,-0.6,0.04
10.191,-0.28,-0.56,0.03
10.192,-0.27,-0.5,0.02
10.193,-0.24,-0.48,0.01
10.22,-0.21,-0.46,0.01
10.221,-0.18,-0.44,0.01
10.222,-0.14,-0.43,0
10.224,-0.11,-0.42,0
10.225,-0.08,-0.41,0
10.226,-0.05,-0.39,0
10.227,-0.03,-0.37,-0.01
10.24,-0.03,-0.33,0
10.242,-0.03,-0.27,0
10.243,-0.04,-0.2,0
10.273,-0.07,-0.12,0
10.274,-0.1,-0.07,-0.01
10.275,-0.13,-0.03,-0.01
10.276,-0.15,-0.02,0
10.277,-0.15,-0.05,-0.01
10.277,-0.15,-0.08,-0.02
10.279,-0.14,-0.12,-0.03
10.28,-0.13,-0.15,-0.04
10.293,-0.12,-0.14,-0.05
10.294,-0.1,-0.11,-0.06
10.324,-0.09,-0.06,-0.07
10.325,-0.07,0,-0.07
10.326,-0.05,0.06,-0.07
10.327,-0.03,0.12,-0.06
10.329,-0.02,0.17,-0.06
10.331,0,0.23,-0.05
10.332,0,0.29,-0.05
10.333,0,0.35,-0.04
10.334,0,0.4,-0.03
10.349,-0.01,0.45,-0.02
10.356,-0.01,0.49,-0.01
10.359,-0.02,0.51,0
10.36,-0.04,0.52,0
10.361,-0.07,0.54,0
10.373,-0.09,0.57,0.01
10.375,-0.1,0.63,0.01
10.376,-0.12,0.7,0.02
10.378,-0.13,0.79,0.02
10.39,-0.14,0.89,0.02
10.391,-0.14,1.01,0.03
10.392,-0.14,1.13,0.03
10.44,-0.14,1.27,0.02
10.441,-0.14,1.41,0.02
10.442,-0.15,1.57,0.01
10.443,-0.14,1.74,0
10.444,-0.13,1.91,-0.01
10.445,-0.11,2.1,-0.02
10.446,-0.09,2.28,0
10.447,-0.07,2.48,0.02
10.448,-0.04,2.68,0.04
10.449,-0.02,2.89,0.05
10.449,0.01,3.13,0.06
10.461,0.03,3.4,0.07
10.462,0.05,3.71,0.08
10.464,0.06,4.05,0.09
10.496,0.07,4.41,0.1
10.497,0.09,4.8,0.09
10.498,0.1,5.22,0.08
10.5,0.12,5.67,0.08
10.501,0.13,6.13,0.07
10.502,0.13,6.59,0.06
10.503,0.1,7.07,0.05
10.504,0.06,7.58,0.04
10.507,-0.01,8.14,0.04
10.51,-0.08,8.74,0.05
10.527,-0.13,9.35,0.08
10.529,-0.16,9.97,0.13
10.53,-0.17,10.57,0.19
10.531,-0.14,11.15,0.25
10.544,-0.06,11.64,0.3
10.546,0.07,11.98,0.35
10.548,0.22,12.16,0.38
10.578,0.38,12.18,0.42
10.579,0.54,12.02,0.47
10.581,0.72,11.74,0.52
10.582,0.93,11.36,0.55
10.583,1.12,10.92,0.56
10.584,1.29,10.48,0.54
10.585,1.42,10.08,0.51
10.586,1.5,9.75,0.49
10.599,1.53,9.48,0.46
10.601,1.49,9.24,0.44
10.602,1.39,9,0.38
10.604,1.23,8.72,0.3
10.61,1.03,8.41,0.21
10.635,0.8,8.07,0.14
10.636,0.53,7.67,0.09
10.638,0.27,7.22,0.07
10.639,0.06,6.69,0.07
10.64,-0.11,6.09,0.07
10.641,-0.21,5.4,0.12
10.644,-0.26,4.63,0.18
10.663,-0.27,3.82,0.22
10.672,-0.26,3.04,0.23
10.673,-0.23,2.36,0.22
10.675,-0.2,1.82,0.2
10.676,-0.17,1.42,0.17
10.676,-0.15,1.15,0.15
10.679,-0.13,0.95,0.12
10.699,-0.11,0.8,0.09
10.701,-0.09,0.68,0.05
10.702,-0.08,0.56,0.03
10.704,-0.09,0.44,0.02
10.705,-0.11,0.31,0.02
10.708,-0.16,0.17,0.03
10.73,-0.2,0.02,0.05
10.732,-0.26,-0.13,0.07
10.733,-0.31,-0.26,0.08
10.734,-0.35,-0.37,0.08
10.736,-0.39,-0.46,0.08
10.738,-0.39,-0.54,0.08
10.743,-0.38,-0.6,0.08
10.758,-0.36,-0.67,0.09
10.759,-0.31,-0.73,0.1
10.76,-0.25,-0.81,0.1
10.762,-0.18,-0.9,0.1
10.789,-0.1,-1,0.08
10.791,-0.03,-1.09,0.07
10.792,0.03,-1.18,0.07
10.793,0.08,-1.28,0.07
10.794,0.13,-1.39,0.07
10.795,0.17,-1.5,0.07
10.813,0.21,-1.63,0.06
10.814,0.25,-1.75,0.06
10.816,0.28,-1.88,0.06
10.817,0.3,-2.02,0.06
10.818,0.33,-2.17,0.06
10.821,0.35,-2.35,0.05
10.826,0.37,-2.56,0.05
10.84,0.37,-2.8,0.04
10.845,0.37,-3.09,0.04
10.846,0.35,-3.46,0.04
10.847,0.32,-3.96,0.04
10.873,0.29,-4.64,0.03
10.874,0.24,-5.49,0.01
10.875,0.17,-6.48,-0.01
10.876,0.09,-7.55,-0.02
10.877,0,-8.66,0
10.878,-0.13,-9.82,0.03
10.892,-0.26,-10.97,0.03
10.894,-0.36,-12,0.03
10.895,-0.44,-12.94,0.05
10.897,-0.5,-13.76,0.04
10.921,-0.55,-14.33,-0.01
10.922,-0.56,-14.57,-0.09
10.924,-0.54,-14.46,-0.15
10.925,-0.53,-14.03,-0.16
10.926,-0.55,-13.36,-0.12
10.927,-0.59,-12.53,-0.06
10.93,-0.65,-11.57,0.01
10.945,-0.72,-10.51,0.07
10.946,-0.78,-9.39,0.12
10.948,-0.82,-8.26,0.17
10.975,-0.83,-7.2,0.19
10.976,-0.82,-6.27,0.19
10.978,-0.77,-5.51,0.17
10.979,-0.7,-4.9,0.13
10.98,-0.6,-4.4,0.11
10.981,-0.49,-4,0.09
10.982,-0.38,-3.68,0.07
10.984,-0.28,-3.4,0.04
10.996,-0.2,-3.12,0.02
10.998,-0.15,-2.85,0.01
10.999,-0.15,-2.57,0.03
11.004,-0.17,-2.29,0.04
11.01,-0.2,-2.01,0.06
11.029,-0.24,-1.73,0.08
11.03,-0.27,-1.46,0.09
11.033,-0.28,-1.21,0.09
11.034,-0.26,-0.98,0.09
11.035,-0.22,-0.79,0.08
11.051,-0.17,-0.61,0.06
11.052,-0.1,-0.45,0.05
11.053,-0.02,-0.3,0.03
11.053,0.05,-0.17,0
11.058,0.14,-0.08,-0.01
11.063,0.22,-0.01,-0.02
11.08,0.29,0.03,-0.03
11.082,0.35,0.06,-0.05
11.084,0.39,0.07,-0.08
11.085,0.41,0.07,-0.09
11.087,0.42,0.07,-0.11
11.092,0.41,0.06,-0.11
11.11,0.38,0.04,-0.12
11.111,0.35,0.01,-0.12
11.112,0.31,-0.03,-0.11
11.121,0.27,-0.08,-0.1
11.122,0.22,-0.11,-0.09
11.123,0.18,-0.13,-0.08
11.149,0.14,-0.15,-0.07
11.151,0.11,-0.16,-0.06
11.152,0.08,-0.14,-0.06
11.153,0.06,-0.12,-0.06
11.154,0.03,-0.08,-0.06
11.155,0.01,-0.02,-0.06
11.156,-0.01,0.03,-0.07
11.162,-0.03,0.08,-0.06
11.202,-0.04,0.12,-0.07
11.204,-0.05,0.16,-0.07
11.205,-0.05,0.2,-0.08
11.206,-0.06,0.22,-0.08
11.208,-0.06,0.22,-0.08
11.209,-0.07,0.2,-0.07
11.21,-0.07,0.16,-0.07
11.211,-0.07,0.12,-0.06
11.212,-0.07,0.06,-0.06
11.213,-0.06,0.02,-0.06
11.232,-0.06,-0.02,-0.06
11.233,-0.06,-0.05,-0.07
11.233,-0.06,-0.07,-0.07
11.234,-0.07,-0.09,-0.08
11.237,-0.08,-0.12,-0.08
11.24,-0.09,-0.13,-0.08
11.245,-0.11,-0.13,-0.08
11.262,-0.12,-0.13,-0.08
11.266,-0.13,-0.13,-0.08
11.267,-0.14,-0.11,-0.08
11.269,-0.15,-0.09,-0.08
11.301,-0.16,-0.06,-0.08
11.303,-0.16,-0.02,-0.08
11.304,-0.16,0.02,-0.08
11.305,-0.15,0.06,-0.08
11.307,-0.15,0.1,-0.08
11.308,-0.14,0.14,-0.07
11.308,-0.13,0.16,-0.06
11.309,-0.12,0.17,-0.05
11.31,-0.11,0.16,-0.05
11.313,-0.09,0.15,-0.04
11.33,-0.09,0.13,-0.03
11.33,-0.08,0.11,-0.03
11.335,-0.08,0.09,-0.03
11.336,-0.08,0.07,-0.02
11.35,-0.08,0.05,-0.02
11.351,-0.08,0.03,-0.02
11.353,-0.09,0.02,-0.02
11.354,-0.09,0.01,-0.03
11.358,-0.08,0.01,-0.04
11.363,-0.08,0.01,-0.05
11.382,-0.07,0.01,-0.06
11.384,-0.06,0,-0.06
11.385,-0.05,0.01,-0.07
11.387,-0.05,0.02,-0.07
11.389,-0.04,0.03,-0.07
11.393,-0.04,0.05,-0.06
11.416,-0.03,0.07,-0.06
11.418,-0.03,0.09,-0.05
11.419,-0.03,0.11,-0.05
11.42,-0.03,0.12,-0.05
11.421,-0.03,0.13,-0.05
11.422,-0.04,0.12,-0.05
11.43,-0.04,0.11,-0.04
11.443,-0.05,0.08,-0.03
11.444,-0.06,0.06,-0.03
11.446,-0.07,0.04,-0.02
11.449,-0.07,0.02,-0.02
11.476,-0.07,0,-0.01
11.477,-0.06,-0.01,-0.02
11.478,-0.05,-0.03,-0.02
11.479,-0.05,-0.03,-0.02
11.48,-0.04,-0.03,-0.02
11.481,-0.04,-0.03,-0.02
11.482,-0.04,-0.02,-0.02
11.508,-0.04,0,-0.02
11.509,-0.04,0.03,-0.02
11.51,-0.04,0.05,-0.02
11.511,-0.04,0.07,-0.02
11.512,-0.04,0.09,-0.02
11.513,-0.04,0.1,-0.02
11.528,-0.05,0.1,-0.01
11.529,-0.05,0.1,-0.01
11.53,-0.05,0.09,-0.01
11.531,-0.06,0.08,0
11.558,-0.07,0.07,-0.01
11.559,-0.07,0.06,-0.01
11.56,-0.07,0.04,-0.01
11.562,-0.07,0.02,-0.01
11.563,-0.08,-0.01,-0.01
11.564,-0.09,-0.02,-0.01
11.578,-0.09,-0.02,0
11.579,-0.09,-0.01,0
11.58,-0.09,0,0
11.582,-0.08,0.01,0
11.61,-0.08,0.03,0.01
11.611,-0.07,0.04,0.01
11.612,-0.07,0.06,0.01
11.612,-0.06,0.07,0.02
11.613,-0.05,0.08,0.02
11.615,-0.05,0.1,0.03
11.616,-0.04,0.12,0.03
11.629,-0.03,0.13,0.04
11.63,-0.02,0.13,0.04
11.631,-0.02,0.14,0.04
11.66,-0.01,0.12,0.03
11.662,-0.01,0.1,0.03
11.663,0,0.08,0.02
11.664,0,0.05,0.02
11.665,-0.01,0.03,0.01
11.666,-0.01,0.01,0.01
11.667,-0.01,-0.01,0.01
11.68,-0.01,-0.02,0.01
11.682,-0.02,-0.02,0.01
11.683,-0.02,-0.01,0
11.684,-0.02,0,0
11.71,-0.01,0.02,0
11.711,0,0.04,0
11.712,0.01,0.07,-0.01
11.713,0.01,0.08,-0.01
11.714,0.02,0.11,-0.01
11.715,0.02,0.12,-0.02
11.73,0.02,0.13,-0.02
11.731,0.02,0.14,-0.02
11.731,0.01,0.13,-0.03
11.769,0,0.11,-0.03
11.77,0,0.09,-0.03
11.772,-0.01,0.07,-0.02
11.772,-0.02,0.06,-0.02
11.773,-0.02,0.05,-0.02
11.774,-0.02,0.05,-0.02
11.775,-0.02,0.05,-0.02
11.776,-0.02,0.05,-0.01
11.776,-0.02,0.05,-0.01
11.777,-0.02,0.05,-0.01
11.782,-0.03,0.04,-0.01
11.795,-0.03,0.04,-0.01
11.796,-0.04,0.03,-0.01
11.832,-0.05,0.03,0
11.834,-0.05,0.02,0
11.835,-0.05,0.01,-0.01
11.837,-0.06,0.01,-0.01
11.838,-0.06,0,-0.01
11.845,-0.06,0,-0.01
11.846,-0.05,-0.01,0
11.847,-0.05,0,0
11.848,-0.04,0.02,0
11.849,-0.03,0.03,0.01
11.85,-0.02,0.04,0.01
11.852,0.01,0.05,0.01
11.868,0.02,0.06,0.01
11.87,0.04,0.07,0
11.871,0.05,0.08,0
11.872,0.06,0.08,0
11.876,0.06,0.08,0
11.894,0.06,0.08,-0.01
11.895,0.05,0.07,-0.02
11.896,0.03,0.06,-0.02
11.897,0.01,0.04,-0.02
11.947,-0.01,0.03,-0.02
11.948,-0.03,0.01,-0.02
11.95,-0.05,0.01,-0.01
11.951,-0.07,0,-0.01
11.952,-0.08,0,-0.01
11.954,-0.08,-0.01,-0.01
11.955,-0.07,-0.02,0
11.955,-0.06,-0.03,0
11.957,-0.05,-0.03,0.01
11.958,-0.04,-0.03,0.01
11.959,-0.03,-0.03,0.01
11.961,-0.02,-0.03,0.01
11.962,0,-0.03,0.01
